"","state_code","state_name","district_code","district_name","ngdp_code","census_year","Pop_Total","Pop_GenderMale","Pop_GenderFemale","Pop_CitizenshipCitizen","Pop_CitizenshipNon-citizen","AnnualPopGrowthRate_Average","Pop_EthnicMalay","Pop_EthnicOtherBumi","Pop_EthnicChinese","Pop_EthnicIndian","Pop_EthnicOther","Pop_AgeGroup0014","Pop_AgeGroup1564","Pop_AgeGroup65++","Pop_MaritalNeverMarried","Pop_MaritalMarried","Pop_MaritalWiddowed","Pop_MaritalDivorcedSeparated","Pop_ReligionIslam","Pop_ReligionChristian","Pop_ReligionBuddha","Pop_ReligionHindu","Pop_ReligionOthers","Pop_ReligionNoReligionUnknown","LandAreaKm2","Pop_Density","Pop_StrataUrban","Pop_StrataRural"
"360",8,"Perak",1,"Batang Padang","0801",2020,124049,66926,57123,118923,5126,-3.45924818934228,64568,17550,20694,15303,808,29733,82693,11623,32518,49627,6550,1520,70046,7111,20605,12361,3386,10540,1794.33,69.1338828420636,53017,71032
"361",8,"Perak",2,"Manjung","0802",1970,127861,64266,63595,127861,NA,NA,37403,NA,70161,20106,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",8,"Perak",2,"Manjung","0802",1980,143610,72025,71585,143610,NA,1.16157555710253,45775,NA,74863,22798,174,60969,77155,5486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,143610
"363",8,"Perak",2,"Manjung","0802",1991,168331,83885,84446,167061,1270,1.58830987052514,71361,555,66669,26070,2406,65853,95394,7084,50912,65468,5682,590,75125,9572,34693,23990,22504,1945,NA,NA,88271,80060
"364",8,"Perak",2,"Manjung","0802",2000,191132,97066,94066,187415,3717,1.27032009698755,95878,1064,62830,27293,350,67784,114363,8985,36842,79286,6620,600,99826,9997,43935,25615,10733,1026,NA,NA,132892,58240
"365",8,"Perak",2,"Manjung","0802",2010,227071,118551,108520,219349,7722,1.72298455083996,119811,3444,66112,29486,496,66624,146711,13736,45962,105599,7946,940,126343,11484,56357,28527,2715,1645,NA,NA,181232,45839
"366",8,"Perak",2,"Manjung","0802",2020,246977,133068,113909,229612,17365,0.840324709755828,130687,2830,65855,29417,823,61023,168675,17279,59830,106804,9000,2994,138851,10447,55177,28322,5821,8359,1126.44,219.254465395405,196912,50065
"367",8,"Perak",3,"Kinta","0803",1970,477758,238949,238809,477758,NA,NA,102816,NA,305753,67536,1653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",8,"Perak",3,"Kinta","0803",1980,564500,278445,286055,564500,NA,1.66836055449931,145438,NA,340506,76995,1561,210308,327730,26462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329113,235387
"369",8,"Perak",3,"Kinta","0803",1991,627899,308511,319388,624096,3803,1.0643894191879,196842,7251,325927,89104,4972,206009,389497,32393,217593,245236,24597,2373,206425,28272,220650,67768,91740,9546,NA,NA,527151,100748
"370",8,"Perak",3,"Kinta","0803",2000,703493,350390,353103,689349,14144,1.13678600747676,250424,8391,327962,100966,1606,202714,459793,40986,171491,298914,27210,3164,267195,31452,255968,80705,62468,5705,NA,NA,604667,98826
"371",8,"Perak",3,"Kinta","0803",2010,749474,373407,376067,726924,22550,0.633137008915686,293607,8022,318744,104831,1720,178066,512659,58749,172274,367175,27949,4010,308953,25643,296410,90070,18680,9718,NA,NA,715745,33729
"372",8,"Perak",3,"Kinta","0803",2020,888767,460836,427931,838278,50489,1.70463481775509,391386,11294,321739,110294,3565,206522,599045,83200,218791,375429,38149,14180,409834,35533,298133,91733,12085,41449,1304.98,681.057947248234,845003,43764
"373",8,"Perak",4,"Kerian","0804",1970,153692,76495,77197,153692,NA,NA,99899,NA,34684,18971,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",8,"Perak",4,"Kerian","0804",1980,155765,76035,79730,155765,NA,0.133978614734667,104268,NA,35017,16370,110,67011,83358,5396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,155765
"375",8,"Perak",4,"Kerian","0804",1991,148720,72770,75950,148028,692,-0.462831178032342,93828,191,31477,14683,7849,56388,84799,7533,49047,54630,6739,978,102737,1540,16901,13002,14366,142,NA,NA,33489,115231
"376",8,"Perak",4,"Kerian","0804",2000,152911,76025,76886,151012,1899,0.277907093801376,108850,71,28899,12936,256,51390,91957,9564,33486,59793,7293,949,110888,1358,19743,11614,9245,63,NA,NA,40551,112360
"377",8,"Perak",4,"Kerian","0804",2010,176975,88477,88498,173989,2986,1.46152426866927,129968,236,29808,13701,276,53674,110705,12596,40977,73139,8514,671,132639,1185,28379,12755,1702,315,NA,NA,58650,118325
"378",8,"Perak",4,"Kerian","0804",2020,166352,85680,80672,160713,5639,-0.619024544246385,124042,423,25322,10246,680,38014,113367,14971,46688,68806,8891,1729,127804,1096,24271,9738,1149,2294,938.08,177.332423673887,56159,110193
"379",8,"Perak",5,"Kuala Kangsar","0805",1970,188601,92926,95675,188601,NA,NA,117787,NA,50132,20521,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",8,"Perak",5,"Kuala Kangsar","0805",1980,146292,71274,75018,146292,NA,-2.54029048041226,79730,NA,47425,19061,76,60766,78800,6726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37939,108353
"381",8,"Perak",5,"Kuala Kangsar","0805",1991,146684,71969,74715,146148,536,0.0267598870844863,78958,4255,41234,20891,810,55908,82287,8489,47706,54505,7162,654,82577,1493,23091,18640,19157,1690,NA,NA,65483,81201
"382",8,"Perak",5,"Kuala Kangsar","0805",2000,144418,71352,73066,142641,1777,-0.155687406497519,82008,5952,34611,19861,209,49350,84736,10332,29392,57725,7344,607,87495,1267,25210,18240,11357,849,NA,NA,65033,79385
"383",8,"Perak",5,"Kuala Kangsar","0805",2010,155592,77524,78068,152446,3146,0.745253241110981,89678,8195,33824,20490,259,42859,97401,15332,34607,68660,8780,686,96917,1198,33310,19237,2056,2874,NA,NA,92962,62630
"384",8,"Perak",5,"Kuala Kangsar","0805",2020,176060,89337,86723,171168,4892,1.23587649491956,103472,10336,33941,22979,440,44057,116239,15764,46987,70440,9324,1829,113144,1478,33832,21472,890,5244,2561.51,68.7328958309747,122928,53132
"385",8,"Perak",6,"Larut Dan Matang","0806",1970,220169,109824,110345,220169,NA,NA,109768,NA,78723,30960,718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",8,"Perak",6,"Larut Dan Matang","0806",1980,249550,123362,126188,249550,NA,1.25263862645713,132991,NA,84009,31856,694,100006,140128,9416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146002,103548
"387",8,"Perak",6,"Larut Dan Matang","0806",1991,271882,134840,137042,270690,1192,0.857088527223154,155900,508,79748,32394,2140,102332,156702,12848,86594,102750,10948,1648,159533,5479,51195,26859,26400,920,NA,NA,186705,85177
"388",8,"Perak",6,"Larut Dan Matang","0806",2000,273641,136956,136685,270620,3021,0.06448879684672,168978,864,68955,31307,516,91984,165673,15984,58182,110312,11678,1485,173097,5142,53188,26844,14889,481,NA,NA,199296,74345
"389",8,"Perak",6,"Larut Dan Matang","0806",2010,326476,164526,161950,319446,7030,1.76539410800845,198285,2068,83088,35325,680,92433,208304,25739,74102,143283,15205,1453,203049,4705,81247,32416,3821,1238,NA,NA,245015,81461
"390",8,"Perak",6,"Larut Dan Matang","0806",2020,269584,139759,129825,258286,11298,-1.91476409027421,168589,1617,61566,25624,890,66432,176964,26188,64472,113367,14576,4305,173751,4475,58345,23456,2836,6721,1340.7,201.077049302603,201368,68216
"391",8,"Perak",7,"Hilir Perak","0807",1970,210843,105269,105574,210843,NA,NA,115084,NA,57599,37944,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",8,"Perak",7,"Hilir Perak","0807",1980,203028,100458,102570,203028,NA,-0.377698801202075,100268,NA,59895,42741,124,84447,110692,7889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49148,153880
"393",8,"Perak",7,"Hilir Perak","0807",1991,202059,100349,101710,199749,2310,-0.0478416660236187,78697,1161,57369,41504,21018,78178,114139,9742,64611,75625,8938,771,102999,3449,39381,38008,17241,664,NA,NA,62329,139730
"394",8,"Perak",7,"Hilir Perak","0807",2000,190868,96302,94566,185483,5385,-0.569776443114352,97822,1419,51234,34689,319,64621,114581,11666,38896,77425,9244,682,103257,3657,41569,32142,9973,270,NA,NA,60716,130152
"395",8,"Perak",7,"Hilir Perak","0807",2010,202593,103216,99377,192801,9792,0.596169507277348,101304,1892,54285,34919,401,54909,131293,16391,45936,89619,11223,906,108757,4290,51280,33283,3335,1648,NA,NA,107615,94978
"396",8,"Perak",7,"Hilir Perak","0807",2020,141959,75894,66065,129429,12530,-3.55660756862926,71799,2505,37511,16968,646,29007,98148,14804,39015,56692,7214,2205,76369,2491,35854,16963,1216,9066,821.41,172.823559489171,97012,44947
"397",8,"Perak",8,"Hulu Perak","0808",1970,61139,31511,29628,61139,NA,NA,39857,NA,17521,2824,937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",8,"Perak",8,"Hulu Perak","0808",1980,71372,36251,35121,71372,NA,1.54755675144735,50150,NA,16576,3544,1102,30770,38036,2566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71372
"399",8,"Perak",8,"Hulu Perak","0808",1991,81636,41866,39770,81104,532,1.34364705581742,57680,6149,12251,2905,2119,34938,43401,3297,22502,30948,2885,351,60264,473,10463,2601,5198,2535,NA,NA,0,81636
"400",8,"Perak",8,"Hulu Perak","0808",2000,82551,41778,40773,80939,1612,0.111459430122223,59546,8464,9649,1888,1392,33616,44768,4167,13421,32055,3093,366,64273,844,8343,1727,3162,4202,NA,NA,0,82551
"401",8,"Perak",8,"Hulu Perak","0808",2010,89926,46567,43359,87796,2130,0.855708257348033,65102,11271,8430,1626,1367,29218,54751,5957,18717,37829,3830,332,71608,6593,4066,1506,2926,3227,NA,NA,0,89926
"402",8,"Perak",8,"Hulu Perak","0808",2020,95076,49407,45669,92456,2620,0.556894618731557,69109,13070,6949,1746,1582,26778,61038,7260,23109,37990,4306,772,76536,1499,7920,1374,909,6838,6612.9,14.3773533548065,14370,80706
"403",8,"Perak",9,"Perak Tengah","0809",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",8,"Perak",9,"Perak Tengah","0809",1980,73065,35429,37636,73065,NA,NA,68106,NA,2344,2534,81,30733,39114,3218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,73065
"405",8,"Perak",9,"Perak Tengah","0809",1991,75574,37281,38293,75280,294,0.337628527625116,66523,1466,1700,2975,2616,30114,40559,4901,22760,28122,4005,498,69745,173,876,2626,1628,523,NA,NA,0,75574
"406",8,"Perak",9,"Perak Tengah","0809",2000,82153,40518,41635,80871,1282,0.834710536909664,75841,1889,1270,1760,111,29057,47094,6002,17985,29997,4630,484,77325,272,931,1676,1656,293,NA,NA,0,82153
"407",8,"Perak",9,"Perak Tengah","0809",2010,99854,49598,50256,96318,3536,1.95125756769482,90979,2521,1274,1398,146,27524,64951,7379,31594,35239,5043,454,94173,1528,145,1429,102,2477,NA,NA,20817,79037
"408",8,"Perak",9,"Perak Tengah","0809",2020,94573,48763,45810,90858,3715,-0.543370960917306,84857,3399,900,1474,228,20974,66681,6918,32245,35253,4292,844,88669,887,793,1352,336,2536,1281.67,73.7888848143438,31642,62931
"409",8,"Perak",10,"Kampar","0810",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",8,"Perak",10,"Kampar","0810",1980,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",8,"Perak",10,"Kampar","0810",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",8,"Perak",10,"Kampar","0810",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",8,"Perak",10,"Kampar","0810",2010,96303,47714,48589,94525,1778,NA,30840,3601,49554,10380,150,21250,65684,9369,28784,41443,4330,496,31901,33726,1100,9222,15960,4394,NA,NA,82441,13862
"414",8,"Perak",10,"Kampar","0810",2020,98732,50529,48203,95097,3635,0.249096377186559,33519,4408,46876,9941,353,19142,68663,10927,32955,38368,5198,854,35059,4909,45197,8588,1249,3730,666.61,148.110589400099,90796,7936
"415",8,"Perak",11,"Muallim","0811",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",8,"Perak",11,"Muallim","0811",1980,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",8,"Perak",11,"Muallim","0811",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",8,"Perak",11,"Muallim","0811",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",8,"Perak",11,"Muallim","0811",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",8,"Perak",11,"Muallim","0811",2020,76688,36725,39963,73488,3200,NA,51186,7068,6512,8249,473,14270,57660,4758,33310,24326,2769,585,55526,4758,6218,7269,1057,1860,949.18,80.7939484607767,58613,18075
"421",8,"Perak",12,"Bagan Datuk","0812",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",8,"Perak",12,"Bagan Datuk","0812",1980,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",8,"Perak",12,"Bagan Datuk","0812",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",8,"Perak",12,"Bagan Datuk","0812",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",8,"Perak",12,"Bagan Datuk","0812",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",8,"Perak",12,"Bagan Datuk","0812",2020,82785,45898,36887,72923,9862,NA,40945,295,14340,17130,213,14463,62209,6113,29245,32041,4858,796,47074,865,15164,17800,307,1575,974.49,84.9521288058369,29303,53482
"427",8,"Perak",13,"Selama","0813",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",8,"Perak",13,"Selama","0813",1980,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",8,"Perak",13,"Selama","0813",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",8,"Perak",13,"Selama","0813",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",8,"Perak",13,"Selama","0813",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",8,"Perak",13,"Selama","0813",2020,34439,17416,17023,33606,833,NA,30605,93,1422,1438,48,8208,22740,3491,9184,14166,2289,408,31370,37,1402,1410,28,192,774.03,44.4931075022932,0,34439
"433",9,"Perlis",1,"Perlis","0901",1970,121062,60566,60496,121062,NA,2.2,95699,0,19847,2493,3023,49000,67096,4966,32759,47530,5803,1134,96117,453,16006,1775,6057,588,795.1,152,0,121062
"434",9,"Perlis",1,"Perlis","0901",1980,144782,71914,72868,144782,NA,1.8,115062,0,22272,3497,3951,51438,86677,6667,43541,59167,5305,2446,115514,665,12153,2781,13448,149,795,182,12949,131833
"435",9,"Perlis",1,"Perlis","0901",1991,183824,91579,92245,181882,1942,2.2,151682,539,21478,3311,4872,66498,108001,9325,52004,76321,6379,2075,154098,1041,19323,2406,6582,185,795,231,48838,134986
"436",9,"Perlis",1,"Perlis","0901",2000,198288,97929,100359,195683,2605,0.8,168373,562,19308,2505,4935,67403,119112,11773,37043,84447,7698,1697,170950,1017,21258,1919,2995,149,795,242,66968,131320
"437",9,"Perlis",1,"Perlis","0901",2010,225630,111199,114431,220110,5520,1.3,193641,943,17522,2675,5329,56935,152255,16440,61482,94703,10690,1820,198275,1345,22386,1889,741,994,821,275,115845,109785
"438",9,"Perlis",1,"Perlis","0901",2020,284885,142345,142540,278455,6430,2.4,245404,1851,20480,5124,5596,58271,204228,22386,87840,116880,14652,3993,250129,1670,26199,3619,525,2743,819,347.844932844933,153297,131588
"439",10,"Selangor",1,"Gombak","1001",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",10,"Selangor",1,"Gombak","1001",1980,166059,82937,83122,166059,NA,NA,90178,NA,50202,24442,1237,60468,100875,4716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,166059
"441",10,"Selangor",1,"Gombak","1001",1991,352649,179076,173573,333569,19080,7.5313008108144,191915,2376,83819,46796,8663,122882,221368,8399,116222,136908,8347,1945,220128,10599,37938,62105,17975,3847,NA,NA,315515,37134
"442",10,"Selangor",1,"Gombak","1001",2000,537525,273460,264065,511356,26169,4.21502042570688,296977,3559,132812,67904,10104,170260,354568,12697,131175,222203,11556,2331,333508,16144,57801,111113,15499,3460,NA,NA,532323,5202
"443",10,"Selangor",1,"Gombak","1001",2010,668694,343855,324839,617637,51057,2.18351285838118,382774,5198,145236,74968,9461,170876,473907,23911,172120,305178,16145,4375,432452,17853,137128,66671,6378,8212,NA,NA,663842,4852
"444",10,"Selangor",1,"Gombak","1001",2020,942400,491788,450612,875430,66970,3.43103256511112,555968,9342,200496,95503,14121,216473,664780,61147,184118,379103,10069,13293,627052,38928,172400,89997,8261,5762,652.7,1443.84862877279,937001,5399
"445",10,"Selangor",2,"Klang","1002",1970,233524,120721,112803,233524,NA,NA,72535,NA,100626,59252,1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446",10,"Selangor",2,"Klang","1002",1980,279349,142804,136545,279349,NA,1.79177040607095,105195,NA,119186,54159,809,106162,165368,7819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192080,87269
"447",10,"Selangor",2,"Klang","1002",1991,406994,208014,198980,400448,6546,3.76336547159117,151878,675,148007,80748,19140,140479,254179,12336,144790,151848,11771,1259,177610,15454,69897,113166,28338,2129,NA,NA,368379,38615
"448",10,"Selangor",2,"Klang","1002",2000,643436,334713,308723,611176,32260,4.58024122671451,281362,5928,197418,122189,4279,195100,431202,17134,168586,262140,15530,2080,321123,23203,109144,172068,15109,2789,NA,NA,626699,16737
"449",10,"Selangor",2,"Klang","1002",2010,842146,447274,394872,767140,75006,2.69130829894806,369059,12269,219945,161807,4060,219164,593213,29769,206146,390757,21633,4446,421718,29111,204538,156310,12372,18097,NA,NA,826433,15713
"450",10,"Selangor",2,"Klang","1002",2020,1088942,590733,498209,990696,98246,2.57008465757716,525673,16240,251530,189552,7701,231217,780448,77277,254677,473204,16665,15275,606824,41352,232623,184432,18048,5663,631.58,1724.15529307451,1084568,4374
"451",10,"Selangor",3,"Kuala Langat","1003",1970,107121,54166,52955,107121,NA,NA,49935,NA,35077,22049,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",10,"Selangor",3,"Kuala Langat","1003",1980,101578,50932,50646,101578,NA,-0.531320604000835,50930,NA,30870,19724,54,42463,55729,3386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,101578
"453",10,"Selangor",3,"Kuala Langat","1003",1991,130090,65448,64642,128440,1650,2.47399542349339,45847,2657,35226,21610,23100,50197,75115,4778,42732,48153,4129,319,70985,1399,20011,25616,10689,1321,NA,NA,37410,92680
"454",10,"Selangor",3,"Kuala Langat","1003",2000,192176,98672,93504,187383,4793,3.90185100198667,105028,4478,45654,31474,749,66688,118563,6925,43121,76102,5775,490,110854,2201,29778,36143,11873,1327,NA,NA,85953,106223
"455",10,"Selangor",3,"Kuala Langat","1003",2010,220214,115013,105201,209755,10459,1.36188182020355,132053,5571,38095,33165,871,65739,144694,9781,52738,93532,7068,1137,141897,2546,38014,32024,1844,3889,NA,NA,102248,117966
"456",10,"Selangor",3,"Kuala Langat","1003",2020,307449,161360,146089,290781,16668,3.33709419000308,195949,9062,53101,31624,1045,72490,215123,19836,68370,136348,5704,3142,210834,5316,47634,31983,7595,4087,855.35,359.442333547671,266753,40696
"457",10,"Selangor",4,"Kuala Selangor","1004",1970,135646,69261,66385,135646,NA,NA,78287,NA,30174,27041,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",10,"Selangor",4,"Kuala Selangor","1004",1980,110366,55519,54847,110366,NA,-2.06246435622435,64717,NA,21988,23563,98,48393,58342,3631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,110366
"459",10,"Selangor",4,"Kuala Selangor","1004",1991,123052,62184,60868,121207,1845,1.08804914864752,52482,118,22069,23079,23459,49452,68529,5071,39021,44986,4572,477,78190,1519,21100,17967,3991,190,NA,NA,16283,106769
"460",10,"Selangor",4,"Kuala Selangor","1004",2000,161168,82077,79091,157481,3687,2.69840268939883,104095,230,22859,29694,603,55848,98567,6753,35853,63374,5577,516,108859,1655,27650,17312,5530,162,NA,NA,61175,99993
"461",10,"Selangor",4,"Kuala Selangor","1004",2010,205257,104469,100788,195614,9643,2.41815553300963,146113,441,18537,30135,388,61815,134400,9042,51456,83701,7372,913,154010,1982,17952,29775,877,661,NA,NA,123072,82185
"462",10,"Selangor",4,"Kuala Selangor","1004",2020,281711,144073,137638,268540,13171,3.16618870251958,218133,1714,21706,26146,841,68022,196510,17179,65392,120567,6831,2950,229543,2960,20938,25844,896,1530,1186.52,237.426254930385,217665,64046
"463",10,"Selangor",5,"Petaling","1005",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",10,"Selangor",5,"Petaling","1005",1980,360056,181965,178091,360056,NA,NA,119915,NA,169766,66069,4306,115732,233950,10374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242827,117229
"465",10,"Selangor",5,"Petaling","1005",1991,633165,318111,315054,615812,17353,5.64471476776255,275903,2566,224581,103706,9056,186296,430720,16149,244516,237977,14059,2849,299833,45827,85987,160828,30070,9785,NA,NA,588436,44729
"466",10,"Selangor",5,"Petaling","1005",2000,1184180,597312,586868,1126644,57536,6.26074779231585,540757,10773,405710,157254,12150,323724,832561,27895,357873,474580,22732,5271,605991,87063,131305,324774,19690,15357,NA,NA,1184180,0
"467",10,"Selangor",5,"Petaling","1005",2010,1765495,904094,861401,1617004,148491,3.99380552389483,830125,20105,564253,189378,13143,397892,1303979,63624,494237,826909,35214,11243,944710,107937,499287,170005,15866,27690,NA,NA,1765495,0
"468",10,"Selangor",5,"Petaling","1005",2020,2298130,1221520,1076610,2087298,210832,2.63664644434347,1073161,23765,762735,211756,15881,495027,1638187,164916,568734,1000189,31487,31736,1227247,175618,625077,222562,26215,21411,486.99,4719.04967247787,2298130,0
"469",10,"Selangor",6,"Sabak Bernam","1006",1970,77968,38986,38982,77968,NA,NA,59431,NA,13781,4737,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",10,"Selangor",6,"Sabak Bernam","1006",1980,103261,51445,51816,103261,NA,2.80961277595538,72778,NA,25509,4927,47,44749,55042,3470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,103261
"471",10,"Selangor",6,"Sabak Bernam","1006",1991,99824,50066,49758,99078,746,-0.338511283282584,49820,110,23051,4314,21783,38885,56383,4556,31110,37778,4121,403,72642,358,3859,19041,3641,198,NA,NA,26881,72943
"472",10,"Selangor",6,"Sabak Bernam","1006",2000,113245,56792,56453,111912,1333,1.26144977909693,81454,103,25528,4662,165,41752,65116,6377,20488,45671,4942,392,83044,259,4397,21039,4443,63,NA,NA,49758,63487
"473",10,"Selangor",6,"Sabak Bernam","1006",2010,103709,52444,51265,101129,2580,-0.879647129946867,76852,89,20072,3976,140,29887,65883,7939,24379,42970,5955,518,79447,355,19193,3603,987,124,NA,NA,33103,70606
"474",10,"Selangor",6,"Sabak Bernam","1006",2020,107057,55806,51251,102784,4273,0.317725026190928,78142,579,19824,3987,252,25964,73777,7316,29386,44191,4573,1605,81410,663,18579,3941,2080,384,1004.33,106.595441737278,43251,63806
"475",10,"Selangor",7,"Sepang","1007",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",10,"Selangor",7,"Sepang","1007",1980,46025,23423,22602,46025,NA,NA,19055,NA,12382,14555,33,19129,25325,1571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,46025
"477",10,"Selangor",7,"Sepang","1007",1991,54671,27961,26710,53672,999,1.72148677188065,21128,2310,10820,14346,5068,20381,32501,1789,17726,20624,1699,187,27376,1046,13507,7250,3391,2047,NA,NA,0,54671
"478",10,"Selangor",7,"Sepang","1007",2000,108640,57351,51289,101567,7073,6.8670625950318,62687,3178,15043,19587,1072,34419,71475,2746,29639,41963,2322,297,71840,1862,18566,12474,2772,1126,NA,NA,37162,71478
"479",10,"Selangor",7,"Sepang","1007",2010,207354,111274,96080,187413,19941,6.46387813749708,124449,3757,30328,27796,1083,59225,142847,5282,50960,92151,4101,917,140255,5712,28313,26809,1825,4440,NA,NA,131098,76256
